"PVWatts Hourly PV Performance Data"
"Requested Location","India"
"Solar Resource Data Location","NSRDB Lat/Lng: 28.65, 77.25"
"Latitude (degrees)", 28.65
"Longitude (degrees)", 77.25
"Elevation (m)","0"
"DC System Size (kW)","1"
"Module Type","Standard"
"Array Type","Fixed (open rack)"
"Array Tilt (deg)","20"
"Array Azimuth (deg)","180"
"System Losses (%)","14.08"
"DC to AC Size Ratio","1.2"
"Inverter Efficiency (%)","96"
"Ground Coverage Ratio","NA"
"Albedo","From weather file"
"Bifacial","No (0)"
"Monthly Irradiance Loss (%)",""
"","Jan","0"
"","Feb","0"
"","Mar","0"
"","Apr","0"
"","May","0"
"","June","0"
"","July","0"
"","Aug","0"
"","Sept","0"
"","Oct","0"
"","Nov","0"
"","Dec","0"

"Month","Day","Hour","Beam Irradiance (W/m2)","Diffuse Irradiance (W/m2)","Ambient Temperature (C)","Wind Speed (m/s)","Albedo","Plane of Array Irradiance (W/m2)","Cell Temperature (C)","DC Array Output (W)","AC System Output (W)"
"8","11","2","0","0","27.275","1","0.2","0","27.275","0","0"
"8","11","3","0","0","27.035","1","0.2","0","27.035","0","0"
"8","11","4","0","0","26.897","1","0.2","0","26.897","0","0"
"8","11","5","0","0","27.088","1","0.2","0","0","0","0"
"8","11","6","0","40","28.077","1","0.2","37.181","29.213","28.388","23.418"
"8","11","7","125","159","29.821","1","0.2","203.23","36.017","161.183","151.508"
"8","11","8","114","258","31.327","2","0.2","320.406","39.107","253.201","240.266"
"8","11","9","386","307","32.144","2","0.2","620.818","47.209","479.41","458.459"
"8","11","10","337","371","32.551","2","0.2","683.694","49.109","520.434","498.029"
"8","11","11","628","275","32.732","3","0.2","908.136","51.04","687.423","659.101"
"8","11","12","613","268","32.593","3","0.2","883.746","50.411","671.031","643.29"
"8","11","13","547","277","32.516","3","0.2","787.021","48.392","604.179","578.807"
"8","11","14","557","261","32.185","2","0.2","703.285","49.271","541.121","517.983"
"8","11","15","353","298","31.834","2","0.2","504.131","44.098","397.065","379.032"
"8","11","16","394","209","31.436","1","0.2","352.248","42.156","275.216","261.501"
"8","11","17","124","139","30.746","1","0.2","140.813","34.987","105.706","97.997"
"8","11","18","0","21","30.236","1","0.2","18.884","30.718","8.4","4.139"
"8","11","19","0","0","29.892","1","0.2","0","29.892","0","0"
"8","11","20","0","0","29.595","1","0.2","0","29.595","0","0"
"8","11","21","0","0","29.255","1","0.2","0","29.255","0","0"
"8","11","22","0","0","28.965","2","0.2","0","28.965","0","0"
"8","11","23","0","0","28.583","2","0.2","0","28.583","0","0"
"8","12","0","0","0","28.282","2","0.2","0","28.282","0","0"
"8","12","1","0","0","27.974","2","0.2","0","27.974","0","0"
"8","12","2","0","0","27.704","2","0.2","0","27.704","0","0"
"8","12","3","0","0","27.536","2","0.2","0","27.536","0","0"
"8","12","4","0","0","27.338","2","0.2","0","27.338","0","0"
"8","12","5","0","0","27.229","2","0.2","0","0","0","0"
"8","12","6","1","45","27.252","2","0.2","42.027","28.275","32.378","27.267"
"8","12","7","0","78","27.509","2","0.2","72.65","29.277","56.972","50.989"
"8","12","8","0","136","27.95","2","0.2","127.002","31.028","99.846","92.344"
"8","12","9","8","235","28.581","2","0.2","227.214","34.075","178.616","168.324"
"8","12","10","19","329","29.193","2","0.2","328.645","37.129","256.692","243.633"
"8","12","11","37","390","29.736","2","0.2","414.595","39.742","321.684","306.322"
"8","12","12","18","372","30.339","2","0.2","370.575","39.28","287.027","272.893"
"8","12","13","23","389","30.528","2","0.2","389.625","39.937","302.331","287.655"
"8","12","14","18","322","30.588","2","0.2","317.629","38.272","248.371","235.607"
"8","12","15","37","323","30.509","1","0.2","328.993","40.518","257.996","244.89"
"8","12","16","23","228","30.225","1","0.2","220.245","36.946","175.035","164.869"
"8","12","17","107","142","29.838","1","0.2","140.319","34.072","106.389","98.656"
"8","12","18","0","31","29.309","1","0.2","26.093","29.975","11.856","7.473"
"8","12","19","0","0","29.051","1","0.2","0","29.051","0","0"
"8","12","20","0","0","28.787","2","0.2","0","28.787","0","0"
"8","12","21","0","0","28.569","2","0.2","0","28.569","0","0"
"8","12","22","0","0","28.289","2","0.2","0","28.289","0","0"
"8","12","23","0","0","28.105","2","0.2","0","28.105","0","0"
"8","13","0","0","0","27.824","1","0.2","0","27.824","0","0"
"8","13","1","0","0","27.59","1","0.2","0","27.59","0","0"
"8","13","2","0","0","27.344","1","0.2","0","27.344","0","0"
"8","13","3","0","0","27.142","1","0.2","0","27.142","0","0"
"8","13","4","0","0","27.03","1","0.2","0","27.03","0","0"
"8","13","5","0","0","26.956","1","0.2","0","0","0","0"
"8","13","6","0","41","27.348","1","0.2","38.114","28.512","29.223","24.224"
"8","13","7","4","124","27.975","2","0.2","117.121","30.825","93.144","85.88"
"8","13","8","12","200","28.935","2","0.2","194.803","33.658","154.172","144.745"
"8","13","9","101","336","29.814","2","0.2","409.128","39.72","321.138","305.795"
"8","13","10","29","369","30.384","2","0.2","383.137","39.637","297.523","283.017"
"8","13","11","62","389","30.691","2","0.2","438.644","41.281","339.094","323.115"
"8","13","12","389","403","30.852","2","0.2","789.203","49.956","597.778","572.633"
"8","13","13","539","314","30.876","2","0.2","815.741","50.657","619.819","593.893"
"8","13","14","27","284","30.739","2","0.2","292.745","37.823","228.995","216.917"
"8","13","15","9","239","30.546","1","0.2","229.292","37.52","179.815","169.48"
"8","13","16","0","124","30.23","1","0.2","115.327","33.75","90.687","83.51"
"8","13","17","0","37","29.794","1","0.2","34.39","30.844","25.832","20.953"
"8","13","18","0","7","29.243","1","0.2","6.49","29.408","2.737","0"
"8","13","19","0","0","28.975","1","0.2","0","28.975","0","0"
"8","13","20","0","0","28.724","2","0.2","0","28.724","0","0"
"8","13","21","0","0","28.438","2","0.2","0","28.438","0","0"
"8","13","22","0","0","28.143","2","0.2","0","28.143","0","0"
"8","13","23","0","0","27.826","2","0.2","0","27.826","0","0"
"8","14","0","0","0","27.495","2","0.2","0","27.495","0","0"
"8","14","1","0","0","27.152","2","0.2","0","27.152","0","0"
"8","14","2","0","0","26.866","2","0.2","0","26.866","0","0"
"8","14","3","0","0","26.645","2","0.2","0","26.645","0","0"
"8","14","4","0","0","26.445","2","0.2","0","26.445","0","0"
"8","14","5","0","0","26.464","2","0.2","0","0","0","0"
"8","14","6","8","48","27.185","2","0.2","46.105","28.305","35.389","30.172"
"8","14","7","67","160","28.666","1","0.2","178.372","34.106","142.105","133.106"
"8","14","8","86","264","30.246","2","0.2","305.541","37.663","242.33","229.78"
"8","14","9","212","339","31.304","2","0.2","502.484","43.484","391.418","373.584"
"8","14","10","447","329","31.797","1","0.2","753.116","54.682","561.492","537.633"
"8","14","11","117","422","31.951","1","0.2","533.614","48.113","403.202","384.952"
"8","14","12","191","436","31.741","1","0.2","619.878","50.529","465.694","445.229"
"8","14","13","169","419","31.307","1","0.2","566.984","48.503","430.17","410.964"
"8","14","14","367","353","30.939","1","0.2","638.102","50.352","486.415","465.216"
"8","14","15","194","339","30.607","1","0.2","443.178","44.11","346.861","330.607"
"8","14","16","108","255","30.186","1","0.2","279.543","38.71","221.714","209.894"
"8","14","17","142","137","29.606","1","0.2","141.311","33.852","105.705","97.996"
"8","14","18","0","18","29.102","1","0.2","16.454","29.522","7.31","3.088"
"8","14","19","0","0","28.813","2","0.2","0","28.813","0","0"
"8","14","20","0","0","28.541","2","0.2","0","28.541","0","0"
"8","14","21","0","0","28.188","2","0.2","0","28.188","0","0"
"8","14","22","0","0","27.804","2","0.2","0","27.804","0","0"
"8","14","23","0","0","27.431","2","0.2","0","27.431","0","0"
"8","15","0","0","0","26.971","2","0.2","0","26.971","0","0"
"8","15","1","0","0","26.586","1","0.2","0","26.586","0","0"
"8","15","2","0","0","26.248","1","0.2","0","26.248","0","0"
"8","15","3","0","0","25.953","1","0.2","0","25.953","0","0"
"8","15","4","0","0","25.745","2","0.2","0","25.745","0","0"
"8","15","5","0","0","25.743","2","0.2","0","0","0","0"
"8","15","6","11","47","26.406","2","0.2","45.955","27.522","35.27","30.057"
"8","15","7","158","158","27.944","2","0.2","216.942","33.22","174.555","164.406"
"8","15","8","366","213","29.721","2","0.2","446.606","40.59","356.604","340.004"
"8","15","9","540","240","31.421","2","0.2","683.353","48.021","528.318","505.634"
"8","15","10","594","254","32.566","2","0.2","818.948","52.432","618.412","592.536"
"8","15","11","580","265","32.828","2","0.2","853.76","53.524","639.841","613.205"
"8","15","12","626","246","32.813","2","0.2","877.546","54.091","656.591","629.362"
"8","15","13","569","268","32.784","2","0.2","800.276","52.198","605.006","579.605"
"8","15","14","184","376","32.412","2","0.2","511.308","44.805","396.121","378.121"
"8","15","15","460","272","31.785","2","0.2","547.481","45.114","431.157","411.915"
"8","15","16","29","200","31.159","2","0.2","196.949","35.952","156.553","147.042"
"8","15","17","6","116","30.216","2","0.2","104.86","32.764","81.962","75.094"
"8","15","18","0","22","29.433","2","0.2","19.456","29.829","8.709","4.437"
"8","15","19","0","0","28.981","2","0.2","0","28.981","0","0"
"8","15","20","0","0","28.585","2","0.2","0","28.585","0","0"
"8","15","21","0","0","28.197","2","0.2","0","28.197","0","0"
"8","15","22","0","0","27.787","2","0.2","0","27.787","0","0"
"8","15","23","0","0","27.399","2","0.2","0","27.399","0","0"
"8","16","0","0","0","26.982","2","0.2","0","26.982","0","0"
"8","16","1","0","0","26.626","2","0.2","0","26.626","0","0"
"8","16","2","0","0","26.24","2","0.2","0","26.24","0","0"
"8","16","3","0","0","25.918","2","0.2","0","25.918","0","0"
"8","16","4","0","0","25.638","2","0.2","0","25.638","0","0"
"8","16","5","0","0","25.461","2","0.2","0","0","0","0"
"8","16","6","0","41","25.914","2","0.2","38.115","26.842","29.438","24.432"
"8","16","7","157","156","27.233","2","0.2","214.834","32.458","173.38","163.273"
"8","16","8","380","209","29.2","2","0.2","452.206","40.206","361.9","345.113"
"8","16","9","543","241","31.1","2","0.2","687.467","47.8","532.045","509.229"
"8","16","10","604","264","32.734","2","0.2","838.759","53.081","631.515","605.174"
"8","16","11","636","277","33.795","2","0.2","921.862","56.144","682.91","654.749"
"8","16","12","645","280","33.745","2","0.2","930.152","56.296","688.676","660.31"
"8","16","13","632","275","33.626","2","0.2","865.271","54.62","647.495","620.588"
"8","16","14","595","261","33.238","2","0.2","734.043","51.075","561.088","537.243"
"8","16","15","277","319","32.658","2","0.2","474.8","44.205","372.982","355.802"
"8","16","16","354","212","31.826","2","0.2","338.503","40.044","266.681","253.268"
"8","16","17","102","133","30.736","2","0.2","131.676","33.902","99.341","91.857"
"8","16","18","0","17","29.799","3","0.2","15.577","30.062","6.88","2.672"
"8","16","19","0","0","29.177","3","0.2","0","29.177","0","0"
"8","16","20","0","0","28.661","3","0.2","0","28.661","0","0"
"8","16","21","0","0","28.183","3","0.2","0","28.183","0","0"
"8","16","22","0","0","27.791","3","0.2","0","27.791","0","0"
"8","16","23","0","0","27.406","2","0.2","0","27.406","0","0"
"8","17","0","0","0","27.066","2","0.2","0","27.066","0","0"
"8","17","1","0","0","26.677","2","0.2","0","26.677","0","0"
"8","17","2","0","0","26.267","2","0.2","0","26.267","0","0"
"8","17","3","0","0","25.83","2","0.2","0","25.83","0","0"
"8","17","4","0","0","25.362","2","0.2","0","25.362","0","0"
"8","17","5","0","0","25.179","2","0.2","0","0","0","0"
"8","17","6","0","40","25.97","2","0.2","37.182","26.876","28.674","23.695"
"8","17","7","141","156","27.806","2","0.2","208.237","32.871","167.639","157.735"
"8","17","8","332","230","29.939","2","0.2","438.055","40.598","349.329","332.987"
"8","17","9","532","236","31.827","2","0.2","674.289","48.207","520.949","498.526"
"8","17","10","609","265","33.3","2","0.2","845.186","53.804","634.421","607.977"
"8","17","11","641","278","34.223","2","0.2","928.554","56.735","686.115","657.839"
"8","17","12","650","282","34.652","2","0.2","937.628","57.385","690.934","662.488"
"8","17","13","637","276","34.711","2","0.2","871.175","55.849","648.518","621.575"
"8","17","14","600","262","34.451","2","0.2","739.034","52.411","561.794","537.924"
"8","17","15","507","243","33.984","2","0.2","548.552","47.346","428.708","409.554"
"8","17","16","193","241","33.243","2","0.2","300.968","40.558","236.806","224.452"
"8","17","17","44","122","32.417","2","0.2","114.387","35.183","87.103","80.053"
"8","17","18","0","18","31.027","1","0.2","16.289","31.442","7.159","2.941"
"8","17","19","0","0","30.503","2","0.2","0","30.503","0","0"
"8","17","20","0","0","29.921","2","0.2","0","29.921","0","0"
"8","17","21","0","0","29.273","2","0.2","0","29.273","0","0"
"8","17","22","0","0","28.486","2","0.2","0","28.486","0","0"
"8","17","23","0","0","27.665","2","0.2","0","27.665","0","0"
"8","18","0","0","0","26.952","3","0.2","0","26.952","0","0"
"8","18","1","0","0","26.389","2","0.2","0","26.389","0","0"
"8","18","2","0","0","25.939","3","0.2","0","25.939","0","0"
"8","18","3","0","0","25.613","3","0.2","0","25.613","0","0"
"8","18","4","0","0","25.357","3","0.2","0","25.357","0","0"
"8","18","5","0","0","25.291","2","0.2","0","0","0","0"
"8","18","6","0","38","26.255","2","0.2","35.318","27.116","27.133","22.208"
"8","18","7","139","155","28.249","2","0.2","206.638","33.275","166.056","156.208"
"8","18","8","331","229","30.463","2","0.2","436.902","41.093","347.711","331.427"
"8","18","9","535","228","32.306","2","0.2","671.731","48.626","518.184","495.86"
"8","18","10","582","258","33.501","2","0.2","813.914","53.245","612.497","586.83"
"8","18","11","636","277","34.199","2","0.2","923.338","56.584","682.779","654.622"
"8","18","12","644","280","34.269","2","0.2","930.323","56.825","687.323","659.005"
"8","18","13","631","275","34.078","2","0.2","865.028","55.068","646.187","619.326"
"8","18","14","594","260","33.743","1","0.2","732.404","56.059","548.135","524.749"
"8","18","15","504","236","33.342","1","0.2","539.937","49.833","417.584","398.824"
"8","18","16","357","199","32.507","1","0.2","327.11","42.461","254.674","241.686"
"8","18","17","175","131","31.792","1","0.2","140.175","35.984","102.127","94.544"
"8","18","18","0","5","31.269","1","0.2","4.756","31.391","1.95","0"
"8","18","19","0","0","30.786","1","0.2","0","30.786","0","0"
"8","18","20","0","0","30.207","2","0.2","0","30.207","0","0"
"8","18","21","0","0","29.579","2","0.2","0","29.579","0","0"
"8","18","22","0","0","28.904","2","0.2","0","28.904","0","0"
"8","18","23","0","0","28.262","2","0.2","0","28.262","0","0"
"8","19","0","0","0","27.714","2","0.2","0","27.714","0","0"
"8","19","1","0","0","27.269","1","0.2","0","27.269","0","0"
"8","19","2","0","0","26.926","1","0.2","0","26.926","0","0"
"8","19","3","0","0","26.636","1","0.2","0","26.636","0","0"
"8","19","4","0","0","26.604","1","0.2","0","26.604","0","0"
"8","19","5","0","0","26.7","1","0.2","0","0","0","0"
"8","19","6","9","45","27.06","1","0.2","43.5","28.385","33.198","28.058"
"8","19","7","88","150","27.787","1","0.2","180.41","33.29","144.35","135.272"
"8","19","8","0","158","28.632","1","0.2","147.772","33.124","115.913","107.843"
"8","19","9","1","163","29.293","2","0.2","153.569","33.007","119.496","111.298"
"8","19","10","2","240","29.911","2","0.2","228.088","35.417","177.222","166.979"
"8","19","11","6","225","30.46","2","0.2","218.216","35.724","168.697","158.756"
"8","19","12","4","245","30.392","2","0.2","235.255","36.067","182.083","171.667"
"8","19","13","50","321","30.038","2","0.2","355.763","38.636","277.672","263.87"
"8","19","14","437","325","29.634","2","0.2","671.439","45.937","522.742","500.255"
"8","19","15","223","320","29.125","1","0.2","443.202","42.636","349.706","333.351"
"8","19","16","318","223","28.886","1","0.2","334.247","39.062","264.544","251.207"
"8","19","17","37","118","28.112","2","0.2","109.946","30.772","85.317","78.33"
"8","19","18","0","5","27.469","2","0.2","4.756","27.566","1.995","0"
"8","19","19","0","0","27.07","2","0.2","0","27.07","0","0"
"8","19","20","0","0","26.735","3","0.2","0","26.735","0","0"
"8","19","21","0","0","26.362","3","0.2","0","26.362","0","0"
"8","19","22","0","0","26.016","3","0.2","0","26.016","0","0"
"8","19","23","0","0","25.696","3","0.2","0","25.696","0","0"
"8","20","0","0","0","25.39","3","0.2","0","25.39","0","0"
"8","20","1","0","0","25.141","3","0.2","0","25.141","0","0"
"8","20","2","0","0","24.923","3","0.2","0","24.923","0","0"
"8","20","3","0","0","24.817","3","0.2","0","24.817","0","0"
"8","20","4","0","0","24.736","3","0.2","0","24.736","0","0"
"8","20","5","0","0","24.873","3","0.2","0","0","0","0"
"8","20","6","12","44","25.339","3","0.2","43.408","26.215","33.333","28.188"
"8","20","7","208","149","26.248","3","0.2","232.656","30.954","189.504","178.825"
"8","20","8","406","201","27.49","3","0.2","463.247","36.87","376.384","359.084"
"8","20","9","282","322","28.869","3","0.2","550.895","39.982","437.027","417.578"
"8","20","10","355","363","29.936","3","0.2","697.984","43.999","543.335","520.119"
"8","20","11","111","401","30.586","3","0.2","508.982","40.813","396.355","378.347"
"8","20","12","530","326","30.917","3","0.2","863.086","48.312","660.387","633.023"
"8","20","13","134","398","31.15","2","0.2","515.914","43.629","398.821","380.726"
"8","20","14","478","296","31.023","2","0.2","676.014","47.443","523.716","501.195"
"8","20","15","520","233","30.584","2","0.2","546.355","43.896","433.59","414.263"
"8","20","16","347","198","29.956","1","0.2","321.821","39.749","253.313","240.374"
"8","20","17","133","143","29.266","1","0.2","143.477","33.577","107.525","99.752"
"8","20","18","0","5","28.087","1","0.2","4.756","28.209","1.987","0"
"8","20","19","0","0","27.628","2","0.2","0","27.628","0","0"
"8","20","20","0","0","27.18","2","0.2","0","27.18","0","0"
"8","20","21","0","0","26.754","2","0.2","0","26.754","0","0"
"8","20","22","0","0","26.344","2","0.2","0","26.344","0","0"
"8","20","23","0","0","25.919","2","0.2","0","25.919","0","0"
"8","21","0","0","0","25.518","2","0.2","0","25.518","0","0"
"8","21","1","0","0","25.137","2","0.2","0","25.137","0","0"
"8","21","2","0","0","24.771","2","0.2","0","24.771","0","0"
"8","21","3","0","0","24.451","2","0.2","0","24.451","0","0"
"8","21","4","0","0","24.137","2","0.2","0","24.137","0","0"
"8","21","5","0","0","24.109","3","0.2","0","0","0","0"
"8","21","6","10","43","24.991","3","0.2","42.124","25.842","32.415","27.303"
"8","21","7","222","147","26.307","2","0.2","237.009","32.072","192.297","181.52"
"8","21","8","390","204","27.755","3","0.2","456.429","36.996","370.46","353.369"
